2020-09-05 16:40:14.5054||DEBUG|uccApiCore2.Program|init main 
2020-09-05 16:48:12.5516|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/18/frontImage/18-07302020112350-1.jpg   
2020-09-05 16:48:12.6518|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 100.2824ms 404  
2020-09-05 16:48:20.0485|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/17/frontImage/17-07302020113757-1.jpg   
2020-09-05 16:48:20.0485|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/12/frontImage/12-08172020103417-1.jpg   
2020-09-05 16:48:20.0485|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/18/frontImage/18-07302020112350-1.jpg   
2020-09-05 16:48:20.7002|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 651.9866ms 404  
2020-09-05 16:48:21.0544|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/16/frontImage/16-07302020124132-1.jpg   
2020-09-05 16:48:21.0544|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1008.4162ms 404  
2020-09-05 16:48:21.0973|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 42.9085ms 404  
2020-09-05 16:48:21.0973|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1048.9674ms 404  
2020-09-05 16:48:21.7787|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/18/frontImage/18-07302020112350-1.jpg   
2020-09-05 16:48:21.7787|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/10/frontImage/10-08272020010239-1.jpg   
2020-09-05 16:48:21.8621|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 83.4238ms 404  
2020-09-05 16:48:21.8792|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 100.4175ms 404  
