2020-08-31 15:56:46.6162||DEBUG|uccApiCore2.Program|init main 
2020-08-31 16:33:23.3749|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CategoryController.GetCategoryJson (uccApiCore2) with arguments ((null)) - ModelState is Valid 
2020-08-31 16:33:23.3749|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/SubCategory/GetSideSubcategory application/json 24 
2020-08-31 16:33:23.3963|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:33:23.3963|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-08-31 16:33:23.4144|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.CategoryController.GetCategoryJson (uccApiCore2) in 39.6312ms 
2020-08-31 16:33:23.4229|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 732.3271ms 200 text/plain; charset=utf-8 
2020-08-31 16:33:23.4571|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.SubCategoryController.GetSideSubcategory (uccApiCore2) with arguments (uccApiCore2.Entities.SubCategory) - ModelState is Valid 
2020-08-31 16:33:23.6645|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:33:23.7061|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) in 692.3859ms 
2020-08-31 16:33:23.7299|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 972.4706ms 200 application/json; charset=utf-8 
2020-08-31 16:33:24.3175|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:33:24.3175|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetProductBySubcatecode (uccApiCore2) in 964.4058ms 
2020-08-31 16:33:24.3543|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1583.8283ms 200 application/json; charset=utf-8 
2020-08-31 16:33:24.6245|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-08-31 16:33:24.6875|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.SubCategoryController.GetSideSubcategory (uccApiCore2) in 1247.8587ms 
2020-08-31 16:33:24.6875|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/16/frontImage/16-07302020124132-1.jpg   
2020-08-31 16:33:24.6875|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1310.0598ms 200 application/json; charset=utf-8 
2020-08-31 16:33:24.7182|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 20.4027ms 404  
2020-08-31 16:33:26.2139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/16/frontImage/16-07302020124132-1.jpg   
2020-08-31 16:33:26.2139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/15/frontImage/15-07302020113719-1.jpg   
2020-08-31 16:33:26.2139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/12/frontImage/12-08172020103417-1.jpg   
2020-08-31 16:33:26.2139|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/13/frontImage/13-08172020095440-1.jpg   
2020-08-31 16:33:26.2328|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.9484ms 404  
2020-08-31 16:33:26.2328|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.9783ms 404  
2020-08-31 16:33:26.2365|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 22.5032ms 404  
2020-08-31 16:33:26.2517|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 37.6907ms 404  
2020-08-31 16:33:26.3312|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/17/frontImage/17-07302020113757-1.jpg   
2020-08-31 16:33:26.3529|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/18/frontImage/18-07302020112350-1.jpg   
2020-08-31 16:33:26.3529|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 26.9487ms 404  
2020-08-31 16:33:26.3691|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 16.2012ms 404  
2020-08-31 16:33:35.4011|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/17/frontImage/17-07302020113757-1.jpg   
2020-08-31 16:33:35.4067|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 5.5767ms 404  
2020-08-31 16:33:45.7088|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/15/frontImage/15-07302020113719-1.jpg   
2020-08-31 16:33:45.7088|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/13/frontImage/13-08172020095440-1.jpg   
2020-08-31 16:33:45.7088|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/16/frontImage/16-07302020124132-1.jpg   
2020-08-31 16:33:45.7256|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 16.2852ms 404  
2020-08-31 16:33:45.7626|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 53.8365ms 404  
2020-08-31 16:33:46.0339|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 318.409ms 404  
