2020-09-22 19:58:19.1893||DEBUG|uccApiCore2.Program|init main 
2020-09-22 19:59:10.5773|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/12/frontImage/12-08172020103417-1.jpg   
2020-09-22 19:59:10.5773|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/13/frontImage/13-09172020032326-1.jpg   
2020-09-22 19:59:10.5773|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/16/frontImage/16-09192020093224-1.jpg   
2020-09-22 19:59:10.6156|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 32.426ms 404  
2020-09-22 19:59:10.6266|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 43.5271ms 404  
2020-09-22 19:59:10.6612|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 48.4296ms 404  
2020-09-22 19:59:10.7966|6|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /ProductImage/16/frontImage/16-09192020093224-1.jpg was not modified 
2020-09-22 19:59:10.7966|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 221.1555ms 304 image/jpeg 
2020-09-22 19:59:12.9438|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/18/frontImage/18-07302020112350-1.jpg   
2020-09-22 19:59:12.9438|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/17/frontImage/17-07302020113757-1.jpg   
2020-09-22 19:59:12.9575|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/23/frontImage/23-09192020094855-1.jpg   
2020-09-22 19:59:12.9651|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 21.2789ms 404  
2020-09-22 19:59:12.9651|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 28.794ms 404  
2020-09-22 19:59:13.0028|6|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /ProductImage/23/frontImage/23-09192020094855-1.jpg was not modified 
2020-09-22 19:59:13.0433|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 87.4638ms 304 image/jpeg 
2020-09-22 19:59:19.4799|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Users/ValidLogin   
2020-09-22 19:59:19.5047|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:19.5143|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 34.4766ms 204  
2020-09-22 19:59:19.5984|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Users/ValidLogin application/json 75 
2020-09-22 19:59:19.6271|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:19.8282|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.UsersController.ValidLogin (uccApiCore2) with arguments (uccApiCore2.Entities.Users) - ModelState is Valid 
2020-09-22 19:59:20.0922|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:20.0922|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.UsersController.ValidLogin (uccApiCore2) in 426.0195ms 
2020-09-22 19:59:20.1200|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 521.6105ms 200 application/json; charset=utf-8 
2020-09-22 19:59:29.4940|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Users/ValidLogin   
2020-09-22 19:59:29.5214|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:29.5265|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 32.5192ms 204  
2020-09-22 19:59:29.5438|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Users/ValidLogin application/json 71 
2020-09-22 19:59:29.5607|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:29.5917|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.UsersController.ValidLogin (uccApiCore2) with arguments (uccApiCore2.Entities.Users) - ModelState is Valid 
2020-09-22 19:59:29.8942|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:29.9227|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.UsersController.ValidLogin (uccApiCore2) in 344.2472ms 
2020-09-22 19:59:29.9227|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 384.126ms 200 application/json; charset=utf-8 
2020-09-22 19:59:30.1049|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Cart/GetCartById   
2020-09-22 19:59:30.1579|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:30.1882|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 83.2716ms 204  
2020-09-22 19:59:30.2412|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Cart/GetCartById application/json 15 
2020-09-22 19:59:30.3393|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:30.3393|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:30.3778|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:30.4285|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:30.4829|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) with arguments (uccApiCore2.Entities.Cart) - ModelState is Valid 
2020-09-22 19:59:30.9083|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:30.9237|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) in 525.9109ms 
2020-09-22 19:59:30.9237|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 686.555ms 200 application/json; charset=utf-8 
2020-09-22 19:59:30.9525|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/23/productColorImage/62/23-09192020094909-1.jpg   
2020-09-22 19:59:30.9525|6|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /ProductImage/23/productColorImage/62/23-09192020094909-1.jpg was not modified 
2020-09-22 19:59:30.9715|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 18.9868ms 304 image/jpeg 
2020-09-22 19:59:36.4723|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Cart/GetCartById   
2020-09-22 19:59:36.5027|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Category/GetCategoryJson   
2020-09-22 19:59:36.5027|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Product/GetWithoutSetProductByRowID   
2020-09-22 19:59:36.6565|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:36.8844|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:36.9252|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:36.9360|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 463.5453ms 204  
2020-09-22 19:59:36.9538|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 450.4064ms 204  
2020-09-22 19:59:36.9937|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Cart/GetCartById application/json 15 
2020-09-22 19:59:36.9937|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Product/GetWithoutSetProductByRowID application/json 70 
2020-09-22 19:59:37.0429|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:37.0696|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 566.9612ms 204  
2020-09-22 19:59:37.1028|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:37.2387|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/api/Category/GetCategoryJson   
2020-09-22 19:59:37.2387|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:37.2387|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:37.2710|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:37.2710|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:37.2860|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:37.2860|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:37.3004|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:37.3078|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:37.3253|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CategoryController.GetCategoryJson (uccApiCore2) with arguments ((null)) - ModelState is Valid 
2020-09-22 19:59:37.3253|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.ProductController.GetWithoutSetProductByRowID (uccApiCore2) with arguments (uccApiCore2.Entities.Product) - ModelState is Valid 
2020-09-22 19:59:37.3369|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:37.3369|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:37.3369|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) with arguments (uccApiCore2.Entities.Cart) - ModelState is Valid 
2020-09-22 19:59:37.3874|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.CategoryController.GetCategoryJson (uccApiCore2) in 62.3003ms 
2020-09-22 19:59:37.4056|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 168.7808ms 200 text/plain; charset=utf-8 
2020-09-22 19:59:37.6716|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:37.6937|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetWithoutSetProductByRowID (uccApiCore2) in 393.5308ms 
2020-09-22 19:59:37.7024|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 708.641ms 200 application/json; charset=utf-8 
2020-09-22 19:59:37.8354|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/23/productColorImage/62/23-09192020094909-2.jpg   
2020-09-22 19:59:37.8354|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5205/ProductImage/23/productColorImage/62/23-09192020094909-3.jpg   
2020-09-22 19:59:37.9689|2|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Sending file. Request path: '/ProductImage/23/productColorImage/62/23-09192020094909-3.jpg'. Physical path: 'C:\Project\Mohit\EcommApiCore\uccApiCore2\wwwroot\ProductImage\23\productColorImage\62\23-09192020094909-3.jpg' 
2020-09-22 19:59:38.1601|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:38.1718|2|INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Sending file. Request path: '/ProductImage/23/productColorImage/62/23-09192020094909-2.jpg'. Physical path: 'C:\Project\Mohit\EcommApiCore\uccApiCore2\wwwroot\ProductImage\23\productColorImage\62\23-09192020094909-2.jpg' 
2020-09-22 19:59:38.2924|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) in 955.4924ms 
2020-09-22 19:59:38.3076|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1313.8467ms 200 application/json; charset=utf-8 
2020-09-22 19:59:38.4000|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 564.5671ms 200 image/jpeg 
2020-09-22 19:59:38.4233|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 587.9139ms 200 image/jpeg 
2020-09-22 19:59:46.8674|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Product/GetProductCartQuantity   
2020-09-22 19:59:46.9207|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:46.9356|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 68.2393ms 204  
2020-09-22 19:59:46.9356|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Product/GetProductCartQuantity application/json 62 
2020-09-22 19:59:46.9544|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:46.9658|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:46.9658|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.0008|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:47.0208|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.ProductController.GetProductCartQuantity (uccApiCore2) with arguments (uccApiCore2.Entities.Product) - ModelState is Valid 
2020-09-22 19:59:47.1697|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:47.1697|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.ProductController.GetProductCartQuantity (uccApiCore2) in 171.9719ms 
2020-09-22 19:59:47.1697|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 238.8745ms 200 application/json; charset=utf-8 
2020-09-22 19:59:47.2013|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Cart/AddToCart   
2020-09-22 19:59:47.2013|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.2181|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 16.8653ms 204  
2020-09-22 19:59:47.2327|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Cart/AddToCart application/json 50 
2020-09-22 19:59:47.2327|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:47.2463|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:47.3022|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5205/api/Cart/GetCartById   
2020-09-22 19:59:47.3210|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.3341|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.3386|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 36.4393ms 204  
2020-09-22 19:59:47.3576|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Cart/GetCartById application/json 15 
2020-09-22 19:59:47.3576|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:47.4382|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:47.4529|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:47.4733|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.4900|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CartController.AddToCart (uccApiCore2) with arguments (System.Collections.Generic.List`1[uccApiCore2.Entities.Cart]) - ModelState is Valid 
2020-09-22 19:59:47.5046|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:47.5177|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) with arguments (uccApiCore2.Entities.Cart) - ModelState is Valid 
2020-09-22 19:59:47.6834|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:47.6834|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) in 182.6336ms 
2020-09-22 19:59:47.6834|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 332.9802ms 200 application/json; charset=utf-8 
2020-09-22 19:59:47.7277|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ObjectResultExecutor|Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext. 
2020-09-22 19:59:47.7277|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action uccApiCore2.Controllers.CartController.AddToCart (uccApiCore2) in 376.53ms 
2020-09-22 19:59:47.7464|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 513.738ms 200 application/json; charset=utf-8 
2020-09-22 19:59:47.7874|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Cart/GetCartById application/json 15 
2020-09-22 19:59:47.7988|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Cart/GetCartById application/json 15 
2020-09-22 19:59:47.7988|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5205/api/Cart/GetCartById application/json 15 
2020-09-22 19:59:47.8170|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:47.8170|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:47.8234|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2020-09-22 19:59:47.8234|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:47.8380|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:47.8380|8|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|AuthenticationScheme: Bearer was successfully authenticated. 
2020-09-22 19:59:47.8380|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.8723|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.8723|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2020-09-22 19:59:47.9911|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:48.0195|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:48.0522|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2020-09-22 19:59:48.0744|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) with arguments (uccApiCore2.Entities.Cart) - ModelState is Valid 
2020-09-22 19:59:48.2246|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) with arguments (uccApiCore2.Entities.Cart) - ModelState is Valid 
2020-09-22 19:59:48.2387|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method uccApiCore2.Controllers.CartController.GetCartById (uccApiCore2) with arguments (uccApiCore2.Entities.Cart) - ModelState is Valid 
